Date,Open,High,Low,Close,Volume
16-Aug-19,54.74,55.67,54.26,54.87,168350
19-Aug-19,54.96,56.41,54.84,56.21,113570
20-Aug-19,56.1,56.6,55.28,56.34,47450
21-Aug-19,56.05,57.13,55.55,55.68,704040
22-Aug-19,55.94,56.46,54.85,55.35,621570
23-Aug-19,55.35,55.6,53.24,54.17,807150
26-Aug-19,53.25,55.26,52.96,53.64,679020
27-Aug-19,53.76,55.72,53.69,54.93,596620
28-Aug-19,55.71,56.75,55.34,55.78,674050
29-Aug-19,55.88,56.89,55.43,56.71,630760
30-Aug-19,56.63,56.72,54.55,55.1,708270
3-Sep-19,55.0,55.24,52.84,53.94,970800
4-Sep-19,53.92,56.58,53.84,56.26,682300
5-Sep-19,55.95,57.76,55.75,56.3,712470
6-Sep-19,56.19,56.95,54.83,56.52,714290
9-Sep-19,56.8,58.16,56.58,57.85,646990
10-Sep-19,58.03,58.76,57.2,57.4,755470
11-Sep-19,57.89,58.3,55.61,55.75,858770
12-Sep-19,55.93,56.34,54.0,55.09,845980
13-Sep-19,55.15,55.68,54.44,54.85,599470
16-Sep-19,61.48,63.38,58.77,62.9,1400000
17-Sep-19,61.96,62.59,58.46,59.34,993240
18-Sep-19,58.81,59.43,57.67,58.11,216960
19-Sep-19,58.2,59.54,58.01,58.13,112330
20-Sep-19,58.65,59.1,57.79,58.09,37980
23-Sep-19,59.25,59.39,57.37,58.64,526790
24-Sep-19,58.44,58.49,56.69,57.29,591530
25-Sep-19,56.7,57.02,55.55,56.49,563550
26-Sep-19,56.69,56.84,55.41,56.41,599650
27-Sep-19,56.51,56.76,54.75,55.91,712970
30-Sep-19,56.54,56.57,53.98,54.07,532520
1-Oct-19,54.28,54.84,53.05,53.62,589180
2-Oct-19,54.0,54.42,52.17,52.64,590310
3-Oct-19,52.47,52.91,50.99,52.45,642470
4-Oct-19,52.29,53.35,52.04,52.81,541100
7-Oct-19,52.69,54.06,52.59,52.75,549020
8-Oct-19,52.81,53.27,51.81,52.63,658320
9-Oct-19,52.57,53.74,52.31,52.59,632670
10-Oct-19,52.69,53.97,51.38,53.55,613940
11-Oct-19,53.88,54.93,53.64,54.7,741700
14-Oct-19,54.9,54.9,52.77,53.59,467640
15-Oct-19,53.51,53.79,52.39,52.81,511250
16-Oct-19,52.92,53.74,52.51,53.36,451640
17-Oct-19,52.99,54.16,52.62,53.93,418420
18-Oct-19,54.09,54.62,53.35,53.78,174480
21-Oct-19,53.71,54.03,52.71,53.31,95980
22-Oct-19,53.39,54.62,53.1,54.16,33920
23-Oct-19,54.3,56.07,53.62,55.97,620200
24-Oct-19,55.9,56.51,55.41,56.23,480760
25-Oct-19,56.07,56.74,55.6,56.66,445020
28-Oct-19,56.65,56.92,55.58,55.81,437020
29-Oct-19,55.8,55.91,54.61,55.54,521460
30-Oct-19,55.53,55.73,54.42,55.06,659330
31-Oct-19,54.9,55.59,53.71,54.18,677420
1-Nov-19,54.15,56.33,54.07,56.2,538120
4-Nov-19,56.41,57.43,55.83,56.54,580350
5-Nov-19,56.56,57.5,56.3,57.23,435320
6-Nov-19,57.26,57.85,56.11,56.35,623260
7-Nov-19,56.35,57.88,56.27,57.15,678170
8-Nov-19,57.08,57.48,55.76,57.24,636940
11-Nov-19,57.4,57.4,56.25,56.86,498980
12-Nov-19,56.89,57.55,56.54,56.8,586570
13-Nov-19,56.79,57.53,56.2,57.12,547640
14-Nov-19,57.39,57.79,56.63,56.77,516830
15-Nov-19,56.91,57.97,56.43,57.72,375990
18-Nov-19,57.88,58.09,56.55,57.05,159330
19-Nov-19,56.9,57.11,55.04,55.21,121210
20-Nov-19,55.16,57.25,54.76,57.11,31920
21-Nov-19,57.0,58.67,56.6,58.58,593530
22-Nov-19,58.31,58.74,57.5,57.77,508240
25-Nov-19,57.92,58.15,57.21,58.01,420640
26-Nov-19,57.92,58.56,57.76,58.41,443820
27-Nov-19,58.27,58.68,57.51,58.11,454260
